13C CP-TOSS
222, -2821820, 35910.4488, 285.551770
223, -2710155, 35904.3453, 285.503237
224, -2638090, 35898.2418, 285.454703
225, -2589595, 35892.1382, 285.406169
226, -2550180, 35886.0347, 285.357635
227, -2505671, 35879.9312, 285.309102
228, -2441208, 35873.8277, 285.260568
229, -2344030, 35867.7242, 285.212034
230, -2209808, 35861.6207, 285.163500
231, -2048257, 35855.5172, 285.114966
232, -1883355, 35849.4136, 285.066433
233, -1746893, 35843.3101, 285.017899
234, -1668252, 35837.2066, 284.969365
235, -1665066, 35831.1031, 284.920831
236, -1738415, 35824.9996, 284.872298
237, -1873721, 35818.8961, 284.823764
238, -2045980, 35812.7925, 284.775230
239, -2226449, 35806.6890, 284.726696
240, -2387846, 35800.5855, 284.678163
241, -2506985, 35794.4820, 284.629629
242, -2565829, 35788.3785, 284.581095
243, -2552875, 35782.2750, 284.532561
244, -2465561, 35776.1715, 284.484027
245, -2312578, 35770.0679, 284.435494
246, -2114244, 35763.9644, 284.386960
247, -1900065, 35757.8609, 284.338426
248, -1704078, 35751.7574, 284.289892
249, -1559162, 35745.6539, 284.241359
250, -1491348, 35739.5504, 284.192825
251, -1515117, 35733.4468, 284.144291
252, -1630821, 35727.3433, 284.095757
253, -1825039, 35721.2398, 284.047223
254, -2073370, 35715.1363, 283.998690
255, -2344214, 35709.0328, 283.950156
256, -2602534, 35702.9293, 283.901622
257, -2813985, 35696.8257, 283.853088
258, -2949898, 35690.7222, 283.804555
259, -2992195, 35684.6187, 283.756021
260, -2936061, 35678.5152, 283.707487
261, -2788995, 35672.4117, 283.658953
262, -2566940, 35666.3082, 283.610419
263, -2289355, 35660.2047, 283.561886
264, -1974829, 35654.1011, 283.513352
265, -1638014, 35647.9976, 283.464818
266, -1288423, 35641.8941, 283.416284
267, -931219, 35635.7906, 283.367751
268, -569255, 35629.6871, 283.319217
269, -205088, 35623.5836, 283.270683
270, 157679, 35617.4800, 283.222149
271, 513452, 35611.3765, 283.173615
272, 853780, 35605.2730, 283.125082
273, 1167311, 35599.1695, 283.076548
274, 1441527, 35593.0660, 283.028014
275, 1666073, 35586.9625, 282.979480
276, 1836003, 35580.8590, 282.930947
277, 1953135, 35574.7554, 282.882413
278, 2025064, 35568.6519, 282.833879
279, 2062678, 35562.5484, 282.785345
280, 2077196, 35556.4449, 282.736811
281, 2077204, 35550.3414, 282.688278
282, 2065887, 35544.2379, 282.639744
283, 2039277, 35538.1343, 282.591210
284, 1986841, 35532.0308, 282.542676
285, 1895066, 35525.9273, 282.494143
286, 1752725, 35519.8238, 282.445609
